INSERTION,DELETION,SUM,SUBTRACT
42,1,43,41
9,0,9,9
19,2,21,17
38,0,38,38
2,0,2,2
31,2,33,29
3,3,6,0
2,2,4,0
4,4,8,0
1,1,2,0
3,3,6,0
10,0,10,10
1,0,1,1
3,4,7,-1
10,1,11,9
1,1,2,0
10,0,10,10
2,4,6,-2
3,0,3,3
19,9,28,10
2,0,2,2
34,13,47,21
1,1,2,0
3,1,4,2
2,7,9,-5
0,3,3,-3
5,1,6,4
9,3,12,6
4,3,7,1
12,13,25,-1
1,2,3,-1
4,5,9,-1
4,5,9,-1
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
1,1,2,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
1,1,2,0
3,3,6,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
1,1,2,0
3,2,5,1
13,6,19,7
485,0,485,485
20,14,34,6
11,10,21,1
8,4,12,4
4,0,4,4
677,0,677,677
1,1,2,0
1,2,3,-1
1,1,2,0
9,18,27,-9
1,1,2,0
9,6,15,3
2,17,19,-15
2,12,14,-10
5,25,30,-20
2,14,16,-12
5,3,8,2
1,1,2,0
183,102,285,81
6,56,62,-50
6,32,38,-26
0,13,13,-13
17,27,44,-10
0,4,4,-4
1,3,4,-2
3,1,4,2
1,1,2,0
1,12,13,-11
0,1,1,-1
0,4,4,-4
0,1,1,-1
2,2,4,0
11,5,16,6
23,2,25,21
3,3,6,0
4,5,9,-1
5,6,11,-1
7,4,11,3
54,0,54,54
1,0,1,1
18,0,18,18
11,20,31,-9
2,1,3,1
13,7,20,6
2,1,3,1
42,0,42,42
315,0,315,315
0,2,2,-2
1,0,1,1
23,19,42,4
1,5,6,-4
95,72,167,23
118,91,209,27
12,6,18,6
0,2,2,-2
0,2,2,-2
0,2,2,-2
17,13,30,4
20,13,33,7
27,14,41,13
12,6,18,6
35,12,47,23
1,1,2,0
2,2,4,0
1,1,2,0
1,1,2,0
10,4,14,6
12,4,16,8
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
7,0,7,7
3,0,3,3
1,1,2,0
9,0,9,9
51,0,51,51
0,9,9,-9
0,47,47,-47
9,0,9,9
47,0,47,47
27,3,30,24
40,18,58,22
42,3,45,39
67,49,116,18
0,53,53,-53
3,3,6,0
4,4,8,0
3,3,6,0
2,2,4,0
4,4,8,0
3,3,6,0
1,1,2,0
3,4,7,-1
1,1,2,0
18,5,23,13
2,2,4,0
2,2,4,0
9,9,18,0
114,13,127,101
14,15,29,-1
9,7,16,2
37,38,75,-1
20,20,40,0
91,90,181,1
104,104,208,0
26,24,50,2
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
88,87,175,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
26,24,50,2
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
104,104,208,0
91,90,181,1
26,24,50,2
3,1,4,2
6,3,9,3
1,1,2,0
8,3,11,5
0,14,14,-14
1,1,2,0
0,0,0,0
1,2,3,-1
4,0,4,4
0,44,44,-44
1,1,2,0
0,22,22,-22
10,7,17,3
4,4,8,0
52,0,52,52
5,4,9,1
14,0,14,14
2,3,5,-1
101,0,101,101
10,0,10,10
54,0,54,54
8,0,8,8
10,1,11,9
7,0,7,7
1,1,2,0
1,1,2,0
1,1,2,0
10,0,10,10
3,1,4,2
5,19,24,-14
2,2,4,0
47,13,60,34
5,0,5,5
2,2,4,0
4,2,6,2
207,0,207,207
1,2,3,-1
19,0,19,19
33,5,38,28
5,4,9,1
84,7,91,77
1,1,2,0
9,0,9,9
2,1,3,1
3,2,5,1
5,3,8,2
6,0,6,6
6,0,6,6
10,0,10,10
1,0,1,1
6,0,6,6
9,1,10,8
7,1,8,6
2,1,3,1
3,3,6,0
48,0,48,48
1,0,1,1
7,5,12,2
4,0,4,4
11,1,12,10
9,0,9,9
1,0,1,1
5,0,5,5
3,2,5,1
6,5,11,1
8,7,15,1
1,0,1,1
6,0,6,6
0,0,0,0
2,1,3,1
1,0,1,1
4,1,5,3
7,0,7,7
6,2,8,4
23,7,30,16
27,3,30,24
105,0,105,105
2,1,3,1
15,9,24,6
3,4,7,-1
0,15,15,-15
0,18,18,-18
0,21,21,-21
6,2,8,4
15,0,15,15
1,1,2,0
1,1,2,0
4,4,8,0
3,3,6,0
29,1,30,28
2,2,4,0
1,1,2,0
4,9,13,-5
1,1,2,0
5,0,5,5
124,0,124,124
97,0,97,97
4,1,5,3
8,0,8,8
8,0,8,8
3,4,7,-1
3,1,4,2
4,5,9,-1
5,2,7,3
15,10,25,5
12,6,18,6
8,0,8,8
2,2,4,0
21,10,31,11
8,4,12,4
1,0,1,1
0,14,14,-14
14,9,23,5
8,4,12,4
4,2,6,2
1,0,1,1
1,1,2,0
1,0,1,1
1,0,1,1
3,3,6,0
1,0,1,1
23,16,39,7
1,2,3,-1
2,1,3,1
2,2,4,0
11,6,17,5
1,0,1,1
6,2,8,4
4,1,5,3
9,8,17,1
5,1,6,4
4,1,5,3
4,1,5,3
3,1,4,2
3,1,4,2
4,4,8,0
5,2,7,3
20,0,20,20
13,13,26,0
1,4,5,-3
19,0,19,19
1,1,2,0
33,0,33,33
28,12,40,16
42,9,51,33
3,0,3,3
10,1,11,9
4,0,4,4
7,4,11,3
0,1,1,-1
0,25,25,-25
0,17,17,-17
7,0,7,7
28,31,59,-3
38,18,56,20
63,25,88,38
87,59,146,28
108,89,197,19
3,2,5,1
1,1,2,0
3,2,5,1
4,2,6,2
4,3,7,1
2,0,2,2
4,2,6,2
16,8,24,8
2,0,2,2
2,0,2,2
2,1,3,1
16,8,24,8
4,2,6,2
7,0,7,7
31,6,37,25
4,5,9,-1
6,0,6,6
27,9,36,18
21,4,25,17
48,39,87,9
12,12,24,0
4,2,6,2
4,2,6,2
4,2,6,2
4,2,6,2
4,2,6,2
26,0,26,26
3,3,6,0
4,2,6,2
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
26,1,27,25
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
26,0,26,26
4,2,6,2
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
27,1,28,26
4,4,8,0
26,0,26,26
4,2,6,2
2,1,3,1
2,1,3,1
2,1,3,1
2,1,3,1
3,1,4,2
1,0,1,1
1,0,1,1
1,0,1,1
3,2,5,1
1,1,2,0
1,1,2,0
20,0,20,20
6,3,9,3
102,0,102,102
172,0,172,172
940,0,940,940
53,0,53,53
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,7,8,-6
1,0,1,1
0,19,19,-19
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,36,36,-36
0,1,1,-1
2,2,4,0
4,4,8,0
