INSERTION,DELETION,SUM,SUBTRACT
63,31,94,32
8,0,8,8
9,6,15,3
1,1,2,0
5,1,6,4
1,1,2,0
2,2,4,0
1,1,2,0
1,2,3,-1
5,1,6,4
1,1,2,0
7,1,8,6
9,4,13,5
2,1,3,1
14,0,14,14
3,2,5,1
1,0,1,1
3,1,4,2
1,1,2,0
4,1,5,3
2,2,4,0
6,5,11,1
5,4,9,1
3,4,7,-1
10,0,10,10
5,0,5,5
76,0,76,76
33,6,39,27
46,36,82,10
5,0,5,5
6,1,7,5
5,0,5,5
1,1,2,0
21,0,21,21
4,4,8,0
13,6,19,7
18,32,50,-14
21,0,21,21
1,1,2,0
3,0,3,3
16,3,19,13
5,0,5,5
4,2,6,2
8,1,9,7
2,2,4,0
3,3,6,0
1,1,2,0
8,2,10,6
4,0,4,4
48,29,77,19
5,0,5,5
47,31,78,16
11,0,11,11
23,28,51,-5
13,4,17,9
4,4,8,0
0,46,46,-46
27,0,27,27
1,1,2,0
80,0,80,80
1,1,2,0
3,2,5,1
1,1,2,0
0,9,9,-9
9,1,10,8
2,1,3,1
9,7,16,2
10,0,10,10
17,1,18,16
3,0,3,3
10,0,10,10
1,0,1,1
5,0,5,5
3,2,5,1
1,1,2,0
51,75,126,-24
8,0,8,8
1,1,2,0
1,1,2,0
0,77,77,-77
0,21,21,-21
1,2,3,-1
0,4,4,-4
0,1,1,-1
0,1,1,-1
0,1,1,-1
11,0,11,11
43,0,43,43
6,35,41,-29
1,3,4,-2
8,1,9,7
14,0,14,14
20,3,23,17
4,3,7,1
4,0,4,4
8,5,13,3
22,1,23,21
25,28,53,-3
3,3,6,0
2,2,4,0
2,2,4,0
10,33,43,-23
5,3,8,2
65,13,78,52
12,7,19,5
18,69,87,-51
2,2,4,0
23,11,34,12
21,13,34,8
2,5,7,-3
1,1,2,0
2,5,7,-3
9,7,16,2
14,1,15,13
16,17,33,-1
63,80,143,-17
3,0,3,3
4,1,5,3
5,3,8,2
30,5,35,25
2,2,4,0
45,0,45,45
0,10,10,-10
144,0,144,144
4,12,16,-8
1,0,1,1
2,0,2,2
1,0,1,1
2,0,2,2
12,16,28,-4
10,4,14,6
0,93,93,-93
0,4,4,-4
9,0,9,9
91,64,155,27
3,1,4,2
24,35,59,-11
1,1,2,0
2,2,4,0
3,1,4,2
1,0,1,1
39,33,72,6
27,2,29,25
26,14,40,12
8,10,18,-2
2,2,4,0
15,7,22,8
7,0,7,7
9,2,11,7
37,0,37,37
0,47,47,-47
45,0,45,45
5,0,5,5
1,1,2,0
7,0,7,7
10,5,15,5
1,2,3,-1
0,1,1,-1
5,0,5,5
13,6,19,7
5,0,5,5
6,0,6,6
14,2,16,12
11,2,13,9
11,2,13,9
13,1,14,12
5,0,5,5
12,1,13,11
5,15,20,-10
27,27,54,0
0,3,3,-3
1,5,6,-4
0,14,14,-14
0,70,70,-70
0,1,1,-1
0,1,1,-1
13,13,26,0
12,12,24,0
53,53,106,0
5,8,13,-3
0,0,0,0
1,1,2,0
17,1,18,16
17,1,18,16
9,12,21,-3
3,3,6,0
13,13,26,0
3,0,3,3
