INSERTION,DELETION,SUM,SUBTRACT
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
67,89,156,-22
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
4,4,8,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
52,14,66,38
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
46,4,50,42
25,3,28,22
1,1,2,0
3,3,6,0
3,3,6,0
14,3,17,11
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
4,4,8,0
3,3,6,0
4,4,8,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
1,1,2,0
3,3,6,0
3,3,6,0
3,3,6,0
3,3,6,0
18,12,30,6
3,3,6,0
39,19,58,20
1,1,2,0
1,1,2,0
4,4,8,0
21,17,38,4
3,3,6,0
17,0,17,17
0,2,2,-2
57,64,121,-7
54,84,138,-30
0,0,0,0
0,0,0,0
0,0,0,0
48,49,97,-1
48,49,97,-1
25,0,25,25
49,51,100,-2
51,51,102,0
49,50,99,-1
42,43,85,-1
51,55,106,-4
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
1,9,10,-8
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
2,2,4,0
2,2,4,0
3,3,6,0
2,2,4,0
2,2,4,0
8,1,9,7
4,4,8,0
1,1,2,0
2,2,4,0
16,15,31,1
3,2,5,1
1,0,1,1
2,1,3,1
3,3,6,0
2,4,6,-2
3,3,6,0
5,6,11,-1
3,4,7,-1
2,3,5,-1
3,4,7,-1
3,4,7,-1
3,4,7,-1
2,3,5,-1
5,6,11,-1
17,17,34,0
2,2,4,0
1,1,2,0
0,9,9,-9
1,1,2,0
3,5,8,-2
0,4,4,-4
0,3,3,-3
3,3,6,0
4,4,8,0
0,1,1,-1
7,7,14,0
2,0,2,2
1,1,2,0
3,1,4,2
1,7,8,-6
27,24,51,3
9,9,18,0
8,7,15,1
